,0,1,2,3,4
0,0.05338552401189866,0.05341223324982466,0.054441375222078786,0.055013193987379944,0.056535699128341825
1,0.05435289969236785,0.05640876166058181,0.055382244624540534,0.056064407758710404,0.05651953913280986
2,0.051266156471015546,0.0517857833477313,0.052117422954985615,0.05105958750420116,0.05160675256018348
3,0.053639888448484746,0.052465562042976525,0.05301032023692705,0.052221134853006224,0.05443923141528592
