,0,1,2,3,4
0,0.002776408423247334,0.000950657262621668,0.003059700338110538,0.002899161337651668,0.004823460450050776
1,0.0026784575125093912,0.004697751421708363,0.0038464144234506836,0.008236627393822804,0.006218554684623845
2,0.012365144197400424,0.015370119279304317,0.018473646815082567,0.020675391541666865,0.020421011091947827
3,0.010710551147767866,0.01301188202473269,0.01309869803555297,0.008929200401718296,0.005236433171419419
