,episode,return,algo
92,199710.56439942113,86.9052984955927,TSTMIPI-BSE
93,199710.56439942113,121.53932193547264,TSTMIPI-BSE
94,204052.09840810418,86.1212806261142,TSTMIPI-BSE
95,204052.09840810418,122.2478516018319,TSTMIPI-BSE
96,208393.63241678727,89.94582095597472,TSTMIPI-BSE
97,208393.63241678727,126.16297092327646,TSTMIPI-BSE
98,212735.16642547032,93.61072674144508,TSTMIPI-BSE
99,212735.16642547032,131.39460572476332,TSTMIPI-BSE
100,217076.7004341534,97.34445312458493,TSTMIPI-BSE
101,217076.7004341534,137.14811415876693,TSTMIPI-BSE
102,221418.23444283646,95.97390124699923,TSTMIPI-BSE
103,221418.23444283646,137.81314176422373,TSTMIPI-BSE
104,225759.76845151954,99.65404257630729,TSTMIPI-BSE
