,0
122,0.02194740063325673
123,0.022967020049995845
124,0.022939666498951627
125,0.022860522622361934
126,0.022811945218962126
127,0.022779887935105325
128,0.022756406127235174
129,0.022757614530886983
130,0.022763241714636617
131,0.021879997248563043
132,0.02102067879589864
133,0.02026002152644546
134,0.019598964854372625
135,0.019010942290420996
136,0.018480646751265706
137,0.01801116071866593
138,0.017590492370555655
139,0.017223460707458838
140,0.016894727415664335
141,0.01749684546061303
142,0.01901676549990361
143,0.020469338865573672
144,0.022689661348921586
145,0.02477207381331681
146,0.026651974730072858
147,0.028362016847730764
148,0.029902406542148263
149,0.03127956351650241
150,0.03251845020780264
151,0.03365166491773364
152,0.034712408255134886
153,0.03573793410588921
154,0.035828890946933534
155,0.035075240436873045
156,0.034509351059683446
157,0.03509461927276103
158,0.035836411887587794
159,0.03669539815093348
160,0.036739667488571826
161,0.036943736462488275
162,0.037325638588999066
163,0.03694995356309594
164,0.036784203146517314
165,0.03685692053297496
166,0.03714311595836284
167,0.03763464132364813
168,0.038311525203938324
169,0.038275756764154956
170,0.03754545847336077
171,0.03708492396683338
172,0.03603872251268703
173,0.03529966566045806
174,0.03489417456607491
175,0.034777295661602814
176,0.03494045361547693
177,0.03535844019251799
178,0.03512679970449106
179,0.03423968793535437
180,0.03362136292997997
181,0.03330714039819638
182,0.03324260898117437
183,0.03343259499790774
184,0.03383852693145473
185,0.0344011094331802
186,0.03508941335972038
187,0.035914146611565556
188,0.03683660007288969
189,0.03786916239411431
190,0.038965083002726164
191,0.040139823486021076
192,0.0413614331155121
193,0.041730862256037504
194,0.04128266885499032
195,0.040988715066306636
196,0.040919692273310826
197,0.041026394522806875
198,0.04128467861618779
199,0.040761527044681944
200,0.03951369175131303
201,0.03853916500957055
202,0.037840687136958095
203,0.03742098514105141
204,0.03814991765160469
205,0.039083686886977276
206,0.04012292436071396
207,0.04035945106276895
208,0.039823383897756415
209,0.03948356580845669
210,0.03849130332897177
211,0.037743658910721845
212,0.03726126780666528
213,0.03703592793178956
214,0.037014766829417844
215,0.037208935011809
216,0.03670066476126266
217,0.036389126660188786
218,0.03542398454439866
219,0.03378920233945326
220,0.03244469074578582
221,0.03231861237446809
222,0.03245982016157267
223,0.032792761091940736
224,0.03331193723995218
225,0.034015555592373126
226,0.034857328318078196
227,0.03582860712604008
228,0.03690485720108461
229,0.038058031488020116
230,0.03838394886779639
231,0.03699659548135559
232,0.034009220840496734
233,0.03046857815367776
234,0.027387845459321714
235,0.02480600721805626
236,0.022699066870657703
237,0.021930009337615797
238,0.022391474395433875
239,0.023958215825350404
240,0.025628879440716013
241,0.027345087469652807
242,0.0281617424559788
243,0.029062908099081408
244,0.02915693585898227
245,0.029418336384546162
246,0.02985854440050284
247,0.03045845323378993
248,0.03122661624887879
249,0.0321599298335582
250,0.03325797495592164
251,0.03449947627530925
252,0.03584049939807654
253,0.03726394822043222
254,0.03875771755891533
255,0.0403100121393285
256,0.041935735963902765
257,0.04272557619986461
258,0.04271014681396368
259,0.042862198209022484
260,0.04321424092498782
261,0.04285376202334046
262,0.040887868812436334
263,0.03830139001437605
264,0.036111431031451424
265,0.034363793785789465
266,0.0330329348711933
267,0.032972712415167305
268,0.03410512827710788
269,0.03542214559022039
270,0.03681828511193652
271,0.03826356725602409
272,0.03976996391609822
273,0.04134354332572521
274,0.042079380877754424
275,0.042015694863268394
276,0.04212745217797753
277,0.04336171106334863
278,0.04478157309347841
279,0.04628746327593136
280,0.047852255155087065
281,0.04857703234404287
282,0.04845541024034539
283,0.04758675654472899
284,0.0460589150932762
285,0.043939954224404776
286,0.04127307000175806
287,0.039064592288067246
288,0.037287135664623605
289,0.03590689082610776
290,0.03578718417639504
291,0.03597068704439055
292,0.03637160060615141
293,0.03606700911301575
294,0.035958113812657455
295,0.03610943970162239
296,0.0364976071311629
297,0.037093034601643815
298,0.03880569561175928
299,0.0415527970259113
300,0.04522661674968731
301,0.04887009526228647
302,0.052402965436012305
303,0.055842879600837225
304,0.05921976462565359
305,0.06162095421304592
306,0.06306574254092423
307,0.06362655947675089
308,0.06253465946178238
309,0.059880272128736145
310,0.05669093940466308
311,0.053112399368999696
312,0.04914921455193433
313,0.04575186062402414
314,0.04382755435110797
315,0.044191989344465554
316,0.045789073262452185
317,0.04840980638462167
318,0.05105518555664945
319,0.05275809469462178
320,0.05356258964433813
321,0.05445019169816634
322,0.05458301193192705
323,0.053995283524682414
324,0.053652992285269985
325,0.05357945529941732
326,0.05285910850943987
327,0.051505689669811616
328,0.049549171387542223
329,0.04797989452894935
330,0.04678862343875512
331,0.04502226385498398
332,0.04269203117742082
333,0.03893422365504895
334,0.03478070589836513
335,0.03123445663510438
336,0.028286065203811273
337,0.026806487087035258
338,0.026700278347000506
339,0.027853720467271526
340,0.030120167668331366
341,0.03339960862691704
342,0.03759307276764012
343,0.041745260347925583
344,0.04577715336224397
345,0.04881521016347001
346,0.05088359306880941
347,0.052939100511804504
348,0.0551009985807287
349,0.056482311893744086
350,0.0562021080427102
351,0.0537879718269072
352,0.0497486615396836
353,0.043746861345028254
354,0.03630450498355087
355,0.027011683630019157
356,0.015470625253690251
357,0.00226002192508723
358,-0.01206293012405979
359,-0.026994691565263906
360,-0.0430106514472115
361,-0.05964369989215701
362,-0.0764389185889045
363,-0.09298543151192185
364,-0.10944092277658601
365,-0.12490611842845745
366,-0.13851680244285847
367,-0.14949687149434165
368,-0.15714924407970532
369,-0.1617311893549589
370,-0.16267732166446924
371,-0.16029419604460804
372,-0.1549399195640926
373,-0.14692483426403902
374,-0.1374511766728057
375,-0.1276238513852035
376,-0.11843928323884345
377,-0.11079375836559846
378,-0.10456577734169192
379,-0.10055930383317913
380,-0.09856062674726296
381,-0.09834576954879015
382,-0.09972216240764809
383,-0.10253398578232709
384,-0.10662570330835797
385,-0.11185717403731221
386,-0.11809708767434168
387,-0.1242992155565914
388,-0.12949853905371045
389,-0.13282687276553684
390,-0.1344315930562816
391,-0.1344725690175923
392,-0.13404135633593173
393,-0.13321008545915847
394,-0.1329398100350332
395,-0.13321359846861647
396,-0.13395273927651186
397,-0.13509611802042132
398,-0.13658625287505988
399,-0.13748655814204946
400,-0.1377922793981976
401,-0.1375372895496536
402,-0.13769082394122334
403,-0.13916677725733173
404,-0.14099934309188455
405,-0.14219301453594246
406,-0.14273514173806312
407,-0.14268585626003372
408,-0.1421214790192722
409,-0.14110318820281353
410,-0.1388349929238646
411,-0.1361953737359105
412,-0.133334995756897
413,-0.1302890123052336
414,-0.12708678141717966
415,-0.12377195853027079
416,-0.12036108491538933
417,-0.1168769463391861
418,-0.11243079671462475
419,-0.1070665735511187
420,-0.1008756685749228
421,-0.09479423549859334
422,-0.08977737472131153
423,-0.08669099363135357
424,-0.0854701489975187
425,-0.08593435538686922
426,-0.08794956142849353
427,-0.09046279434397198
428,-0.09247148972056385
429,-0.09394615669217732
430,-0.09493153054886339
431,-0.09456662934568172
432,-0.09295328750849885
433,-0.09021094257045714
434,-0.0864229093467328
435,-0.0825738435080452
436,-0.07963846616094905
437,-0.07763900567711701
438,-0.07646320565353593
439,-0.07603691346103547
440,-0.07628563024270685
441,-0.0762434082158161
442,-0.07589252552017456
443,-0.07524540642417632
444,-0.07436245400108321
445,-0.07326383688131832
446,-0.07198628010824537
447,-0.07144326350727548
448,-0.07161826176323371
449,-0.07244201438591436
450,-0.07385413877702662
451,-0.07520767103115666
452,-0.07595491271137567
453,-0.07649773240477797
454,-0.07630863505304752
455,-0.07489910387076959
456,-0.07180626928439837
457,-0.0675269792164288
458,-0.06163896467833041
459,-0.05370661638350249
460,-0.0442556639353322
461,-0.03382540783294319
462,-0.02290404860177997
463,-0.01102109285325481
464,0.0010303618730942432
465,0.01227907258391392
466,0.02184435522196626
467,0.028933551740729868
468,0.0337456505379814
469,0.036503675241363887
470,0.03829772787111141
471,0.03844118971791488
472,0.03788183940915335
473,0.03764276748084994
474,0.037779481731310405
475,0.03822116208651227
476,0.0389256128197375
477,0.03985049042438771
478,0.04007931695012079
479,0.03962194317316747
480,0.03855142886351093
481,0.03782058477916639
482,0.03747708432029473
483,0.037470401612382354
484,0.03866690048372057
485,0.040995923898964115
486,0.04345273164237318
487,0.045970794025635975
488,0.04943260702373564
489,0.05291516707733823
490,0.056337085784096796
491,0.05968690122372777
492,0.06297903107887093
493,0.0652834418332704
494,0.06667624831092978
495,0.0672407075694279
496,0.06707454353426456
497,0.0662385130801324
498,0.06482698522820485
499,0.06291115541232761
500,0.06147287066832474
